charge_pump_ua,loop_bw_khz,phase_margin_deg,vco_gain_mhz_v,ref_freq_mhz,lock_time_us
294.6,151.3,31.5,142.1,18.4,29.43
440.6,158.5,75.9,225.8,87.5,70.54
442.9,268.4,59.0,426.7,45.4,55.56
435.8,190.8,30.3,519.0,88.0,73.96
131.3,152.6,57.6,433.2,94.6,9.32
260.6,288.6,56.9,302.2,22.3,8.21
142.6,213.5,34.2,435.8,94.3,29.42
191.0,130.4,67.6,305.6,41.2,19.32
439.7,340.4,31.3,459.5,20.4,69.75
81.8,71.2,38.6,396.7,16.2,38.45
388.8,417.0,75.7,158.3,96.1,48.92
363.0,450.9,77.1,797.6,43.3,38.11
491.7,246.6,66.3,116.8,83.0,87.75
452.3,175.6,57.0,417.0,66.5,70.59
253.9,54.7,58.9,537.7,25.4,25.41
190.0,289.1,34.8,530.1,64.5,13.17
165.4,106.7,66.3,524.6,65.1,21.15
464.1,420.4,56.8,277.9,25.2,75.38
476.5,34.4,34.2,143.8,39.0,116.71
327.6,49.2,59.2,721.2,94.4,37.79
274.8,168.9,44.7,575.0,13.1,22.59
350.2,42.7,66.6,332.5,71.5,51.09
398.6,240.7,41.4,136.3,36.8,57.02
343.6,391.7,49.4,612.4,62.2,21.36
334.0,149.1,49.9,346.4,78.1,35.93
306.5,324.3,76.9,752.6,72.2,26.29
264.4,231.3,58.4,333.1,57.0,9.24
78.6,377.6,44.2,191.7,50.7,26.82
334.0,331.2,64.5,437.9,21.9,26.47
227.3,368.5,47.8,610.5,24.0,6.56
210.5,158.2,59.8,119.9,51.8,10.35
324.2,163.4,56.3,214.0,82.6,24.15
408.4,261.8,50.7,738.3,83.6,54.95
324.2,264.5,49.5,451.8,83.9,16.79
181.1,12.3,41.7,451.3,97.2,86.59
379.6,23.4,53.8,259.4,13.0,76.48
335.9,212.2,44.7,136.2,65.6,30.13
79.0,419.4,60.5,732.7,10.5,21.52
129.5,66.3,35.4,101.7,37.9,34.35
436.5,385.3,71.4,494.5,56.2,64.19
173.9,343.2,67.8,409.5,53.5,20.41
285.3,162.9,76.9,710.0,91.1,25.07
426.5,219.1,76.2,387.6,32.0,62.77
479.7,96.1,38.4,730.0,35.7,99.33
180.2,117.0,37.9,744.8,10.0,24.42
399.5,302.1,79.5,393.8,67.0,50.3
210.5,384.8,78.9,416.3,86.0,18.16
485.4,169.9,54.3,781.7,76.6,81.54
382.7,98.3,54.2,356.9,96.4,46.77
108.6,311.8,44.6,658.5,33.3,17.6
478.1,279.0,45.8,346.0,15.8,80.76
389.8,499.1,70.8,443.4,12.5,44.91
427.6,104.0,54.8,220.4,78.1,63.38
282.5,17.4,67.5,513.2,77.7,72.46
404.8,206.4,58.6,469.3,79.0,47.18
262.1,272.7,51.3,438.2,86.7,21.07
293.2,240.5,31.2,501.0,28.1,32.81
307.1,156.5,57.8,339.1,21.1,18.61
345.1,209.1,52.2,646.4,41.6,29.94
182.0,174.9,76.2,613.2,68.9,21.21
290.6,197.1,46.4,410.3,82.1,15.49
244.4,55.4,55.0,184.4,16.2,27.81
445.1,48.6,73.8,116.2,72.2,88.94
184.3,306.4,49.1,483.8,93.4,6.31
282.2,42.6,67.6,254.1,95.8,35.83
264.1,432.8,36.7,555.4,96.6,16.0
283.7,382.3,60.8,164.8,47.8,25.7
52.0,255.8,50.8,126.2,38.7,32.04
105.2,362.9,63.6,731.2,93.9,19.09
485.9,91.0,69.5,734.6,65.7,99.38
360.2,271.2,42.6,304.2,81.6,31.71
72.3,210.7,69.0,539.9,45.0,30.07
430.5,75.0,48.7,669.9,27.2,74.93
343.1,234.9,69.0,611.5,53.1,33.14
454.1,125.8,76.2,652.1,46.8,81.13
365.7,262.6,38.9,733.8,61.5,44.2
205.0,268.9,59.3,347.4,81.6,5.0
291.4,460.8,51.3,436.9,17.5,16.59
277.5,201.3,71.1,798.0,63.6,20.83
56.1,259.3,72.1,681.1,73.9,30.72
204.5,495.4,76.1,641.2,81.8,19.45
144.8,311.6,58.1,290.7,58.0,7.41
240.9,410.1,30.9,241.2,71.2,15.71
241.6,205.4,77.7,415.2,43.4,27.82
492.3,218.5,71.0,535.1,14.9,99.64
143.6,332.2,59.9,797.7,41.0,11.35
298.0,453.3,65.3,447.1,64.1,14.16
216.3,469.5,42.3,632.5,81.2,5.0
444.8,457.6,59.7,545.6,71.6,63.9
419.1,100.2,34.7,244.6,94.5,69.67
447.5,389.8,70.0,230.8,70.3,63.71
83.3,472.5,61.8,277.6,10.5,22.37
354.9,121.8,40.7,739.9,13.7,36.13
64.9,428.0,70.1,715.5,33.0,36.83
463.6,426.9,36.3,217.8,80.3,90.47
266.0,379.6,53.5,357.3,73.9,9.29
209.6,421.3,70.5,271.1,11.2,5.0
267.9,275.2,43.1,204.7,22.7,13.73
64.8,82.0,64.2,283.6,53.3,35.58
375.7,82.1,60.6,493.9,45.5,47.67
94.3,188.7,51.3,244.5,62.0,12.91
322.3,133.0,77.9,521.6,65.8,32.4
403.6,121.5,35.6,617.1,26.0,56.2
389.1,273.7,54.0,791.0,34.3,35.77
202.2,397.7,70.7,723.8,28.9,9.02
74.1,138.9,34.4,756.8,16.1,36.59
375.8,19.1,73.0,565.3,16.8,92.4
295.5,240.7,47.3,771.2,50.1,19.77
179.7,236.1,53.3,704.7,75.8,12.27
457.4,289.3,47.2,772.9,97.5,75.1
310.9,199.1,57.0,773.1,59.3,23.47
391.3,306.4,33.7,606.5,44.3,44.81
74.0,145.1,68.4,594.5,98.8,34.99
386.4,497.2,30.6,287.8,30.3,45.78
458.3,40.1,57.1,279.7,77.5,95.62
355.0,353.5,65.8,356.3,75.1,28.97
52.7,122.6,38.6,613.2,95.4,37.98
490.6,474.3,51.4,218.4,24.3,86.68
94.3,337.3,72.3,737.5,60.0,28.64
330.2,420.5,62.5,402.6,67.8,20.34
63.0,242.5,58.8,103.9,55.5,23.0
245.8,478.0,30.5,222.9,40.5,13.66
241.8,29.7,32.0,659.9,42.2,47.4
481.4,32.8,42.6,518.8,46.0,110.66
346.7,466.7,67.5,219.6,35.3,28.66
425.8,360.5,65.6,492.6,62.4,56.67
338.5,450.1,75.8,249.8,58.7,34.69
397.9,18.6,55.5,506.0,81.2,98.4
256.7,367.5,58.4,690.3,68.8,5.0
335.7,179.8,42.8,651.8,56.1,22.98
336.0,25.9,36.8,300.9,65.6,69.04
453.6,27.3,35.5,603.2,70.8,119.65
411.1,473.2,62.4,722.2,18.1,44.52
408.8,393.2,56.3,330.8,16.6,41.43
234.9,443.2,51.0,343.3,89.5,10.06
226.1,450.1,64.5,176.3,89.7,7.21
153.4,252.9,71.5,302.1,50.8,17.62
455.0,499.1,75.8,134.6,76.8,70.04
172.1,323.6,33.8,454.0,86.4,11.91
130.4,146.5,60.5,486.9,98.7,15.49
73.6,259.6,69.8,203.0,91.7,28.73
405.9,399.4,74.6,655.6,26.5,55.49
156.7,359.1,43.7,555.7,94.6,5.0
140.6,273.1,65.6,397.4,26.0,12.07
245.5,162.6,75.2,433.0,40.6,11.13
238.2,396.1,74.3,578.2,14.5,13.56
225.8,284.3,64.9,228.7,72.0,14.83
108.4,411.2,32.8,786.5,60.0,16.44
119.4,230.7,74.0,327.6,55.3,16.85
341.3,365.1,72.8,308.7,24.5,31.28
185.4,369.3,49.4,687.4,23.3,8.58
206.4,113.5,53.7,369.7,35.3,5.0
178.8,91.6,39.2,376.2,41.8,23.61
300.7,113.3,47.6,456.0,38.0,26.74
388.5,204.6,63.2,606.0,26.1,40.53
216.2,301.5,66.0,443.6,39.7,8.95
153.2,387.8,80.0,598.3,35.5,19.3
208.7,280.0,67.3,613.7,56.0,11.24
286.4,151.8,61.4,521.1,92.8,21.14
146.0,344.2,70.4,614.9,24.0,9.61
228.6,275.3,35.7,500.7,39.4,15.3
286.4,182.6,53.3,748.6,48.6,11.73
234.1,406.0,50.2,731.3,98.9,5.0
299.6,268.9,38.2,456.1,17.5,16.15
288.0,106.8,67.7,419.8,32.3,23.11
176.8,42.0,38.7,186.3,73.6,33.47
435.8,466.9,78.5,526.9,91.3,69.01
324.0,321.4,35.0,630.6,50.6,25.84
316.9,342.5,58.3,457.1,56.2,21.36
487.0,219.6,78.5,625.5,77.0,100.79
158.3,120.5,66.7,190.4,82.8,6.48
410.0,364.4,67.2,259.3,22.5,52.82
479.1,180.0,63.2,255.2,82.2,90.61
115.8,452.0,63.2,722.7,44.7,14.03
401.6,273.1,72.3,605.1,35.6,53.96
402.3,316.9,59.5,537.6,86.4,40.23
351.8,237.0,78.5,759.2,80.3,36.68
225.4,360.1,45.8,338.2,19.9,23.85
202.6,329.8,60.5,584.4,86.8,9.44
144.6,280.9,67.9,638.7,37.3,14.69
490.7,236.5,48.4,709.3,10.2,85.06
310.8,246.6,63.4,611.5,91.4,16.34
496.0,227.9,47.5,112.2,41.3,94.56
201.6,238.3,77.1,404.5,11.2,6.33
248.2,43.8,57.0,508.8,45.6,23.78
440.9,243.3,66.1,513.7,39.6,65.33
184.5,24.1,45.2,418.4,51.0,47.09
215.2,189.3,49.0,151.0,70.9,5.0
297.5,210.0,39.9,285.7,21.6,17.44
431.0,414.3,39.2,242.2,21.8,63.63
198.1,278.6,66.0,449.9,21.9,11.3
433.4,284.6,46.8,222.1,35.2,59.69
143.3,134.0,44.9,343.2,77.9,24.7
325.3,425.9,66.4,746.7,92.3,22.7
163.1,249.3,74.5,756.3,44.6,15.09
393.3,76.6,62.1,171.2,73.4,57.64
129.9,50.0,65.3,520.1,97.6,26.84
352.2,352.5,65.8,455.7,56.4,28.39
59.8,276.1,62.3,270.1,32.1,26.07
492.7,277.3,75.8,370.0,52.6,99.97
190.1,277.6,69.5,293.5,86.6,7.01
315.4,32.1,45.3,299.1,73.4,50.67
376.7,399.5,35.3,353.9,57.7,51.77
156.3,405.1,71.8,588.3,38.1,10.16
207.7,454.7,50.4,430.0,30.0,13.94
386.5,100.2,73.3,323.1,16.5,56.85
400.8,370.5,73.3,685.0,95.5,54.19
118.3,36.0,46.8,691.9,31.5,47.55
461.9,99.9,42.3,734.0,59.9,92.21
216.2,261.8,39.6,623.4,94.6,9.09
112.9,240.6,78.1,640.9,80.4,20.23
461.4,58.2,54.6,150.3,85.9,87.94
213.6,118.9,76.9,598.4,29.8,17.02
363.1,101.0,59.5,707.8,33.8,34.16
466.6,487.1,44.8,405.7,16.0,77.02
221.6,189.0,73.4,743.3,92.3,8.38
183.4,347.1,67.4,534.5,77.3,9.65
104.8,181.0,56.1,297.3,58.6,8.84
411.7,98.2,38.2,388.8,93.3,64.06
65.0,241.4,73.3,206.7,22.0,30.84
265.5,77.7,43.5,174.6,25.4,19.1
344.3,402.2,77.6,675.1,28.5,38.87
62.7,480.7,45.4,726.7,49.9,30.86
378.2,161.3,40.4,311.3,91.4,36.98
214.5,394.4,43.6,765.1,49.4,6.37
263.1,161.8,42.0,633.7,92.6,19.6
76.6,66.7,48.2,245.1,68.2,34.54
76.8,181.0,80.0,541.7,32.7,31.73
431.9,67.6,35.8,513.9,23.3,81.71
396.0,366.7,51.1,742.7,42.7,36.42
61.9,361.3,45.7,491.4,76.2,25.22
83.7,127.9,30.3,758.5,80.8,27.16
421.0,90.8,47.6,555.4,38.4,64.5
292.0,393.2,66.5,117.0,66.2,7.62
303.9,444.5,33.2,502.0,80.8,26.24
184.2,228.7,78.0,424.2,17.8,12.95
193.9,379.9,36.2,201.7,63.7,11.45
145.4,128.9,62.0,644.6,49.6,16.87
90.5,166.7,72.8,182.7,94.7,23.39
399.5,104.0,62.0,762.7,58.7,46.13
91.9,259.1,33.8,402.3,83.0,24.33
226.7,91.1,57.1,552.3,42.6,24.65
483.1,277.1,65.2,674.3,68.2,84.29
310.1,484.2,79.4,459.3,31.5,22.31
78.7,318.9,43.8,721.3,67.8,16.99
316.4,189.1,58.0,527.6,57.2,26.35
272.4,212.1,53.1,645.7,89.7,8.65
322.4,112.1,70.1,113.1,60.9,28.34
403.3,366.7,30.1,299.5,76.2,60.97
409.3,424.5,62.3,542.6,28.4,43.56
465.3,131.6,62.8,466.0,31.2,88.95
101.1,443.0,50.8,756.4,30.7,12.3
171.9,150.7,76.1,525.1,75.3,12.45
320.8,269.0,32.6,457.3,71.4,21.51
214.0,28.1,60.1,666.0,66.9,39.02
402.8,229.1,79.4,173.7,73.3,51.71
286.8,148.9,65.2,416.9,90.5,20.25
270.0,224.0,72.6,207.3,38.1,18.95
354.9,479.7,71.8,428.9,22.0,34.88
312.4,33.1,38.2,364.9,69.5,50.67
324.7,378.0,36.0,321.2,44.9,26.46
236.7,469.7,40.6,567.6,69.4,11.35
116.9,288.2,44.9,682.9,99.3,16.49
355.3,301.2,46.7,379.7,72.7,30.62
341.7,163.9,59.3,428.2,92.7,25.51
379.4,90.7,52.1,748.2,41.1,47.1
122.9,136.9,66.2,389.5,34.0,10.88
415.1,266.3,35.7,410.3,14.2,51.56
419.9,178.8,36.9,348.6,26.7,69.43
496.4,299.0,73.2,269.9,45.7,96.0
178.0,105.7,74.2,575.2,69.9,19.96
137.8,246.4,31.6,477.6,45.7,21.51
490.7,326.6,51.7,600.4,76.2,85.37
131.0,234.5,37.2,727.0,42.1,14.61
442.5,154.3,48.9,698.1,39.6,68.0
357.3,366.0,79.7,297.6,68.3,36.26
415.7,302.0,60.6,402.1,39.4,50.9
392.3,489.3,71.5,308.5,53.8,47.49
468.9,115.9,54.6,612.3,59.7,83.93
133.0,248.8,48.8,767.9,90.1,11.24
431.2,357.0,40.5,504.3,25.6,64.95
209.3,326.0,40.9,197.0,82.2,5.0
261.6,65.8,67.8,687.8,76.8,21.06
432.8,68.5,46.8,603.2,22.0,71.48
81.5,148.3,32.6,185.5,51.4,33.82
163.0,157.9,50.8,531.8,89.1,10.98
60.1,119.1,42.3,685.9,31.7,42.22
158.2,22.9,41.2,331.9,24.5,56.65
284.3,401.1,75.4,480.8,65.7,19.42
412.9,379.3,39.6,349.2,25.5,52.69
159.9,281.8,74.5,204.8,27.5,17.17
132.6,40.8,67.7,721.7,30.5,47.89
189.5,191.0,74.6,615.6,92.9,18.72
344.7,164.5,57.2,164.2,87.4,22.81
379.8,316.3,78.5,253.0,18.2,44.85
51.2,79.7,44.7,262.8,29.7,35.78
410.2,158.1,60.8,616.2,21.8,55.32
103.2,177.1,56.2,397.5,80.3,11.71
160.2,232.0,50.7,486.2,72.1,10.24
350.1,20.3,67.6,665.2,52.9,78.43
99.2,444.4,41.1,721.3,70.5,20.27
82.5,208.1,68.6,151.7,63.7,19.06
488.9,257.6,76.4,593.0,44.2,97.32
145.4,219.8,62.6,268.5,55.2,10.42
368.5,473.5,59.0,173.2,27.5,33.33
289.9,272.6,34.0,543.5,18.8,18.99
102.3,456.5,43.7,735.3,29.6,16.07
120.6,335.0,50.9,583.1,29.5,12.77
475.1,348.0,68.9,638.3,55.0,90.06
444.5,364.5,54.6,566.0,70.4,65.33
409.9,277.2,74.2,698.8,43.7,57.19
493.7,431.5,30.3,718.4,95.8,105.17
177.1,440.4,73.4,732.6,60.5,5.0
396.6,436.0,69.3,535.7,76.9,49.13
434.0,67.6,74.5,215.2,81.1,70.3
473.6,22.5,75.9,488.3,83.2,133.4
449.0,216.8,54.5,253.4,10.9,66.45
204.4,26.4,50.4,405.6,59.6,43.96
73.8,405.2,64.8,349.3,14.2,21.26
180.3,324.4,71.5,685.5,70.0,14.2
373.8,361.1,56.9,630.0,36.0,27.7
258.3,389.0,45.7,458.7,59.2,11.75
164.2,395.0,31.0,500.7,45.4,21.73
445.5,474.7,37.7,665.3,81.3,71.66
51.7,407.7,50.0,195.5,88.7,29.66
365.3,343.8,73.3,603.9,98.7,38.44
348.7,390.0,47.6,498.5,33.6,33.04
197.7,497.8,72.1,233.0,36.5,5.0
487.8,202.3,67.7,587.0,38.1,95.22
476.8,260.0,69.7,192.8,73.3,88.84
57.0,422.7,48.6,535.1,51.1,25.16
322.0,198.6,67.2,669.0,23.6,26.38
249.3,424.6,42.7,336.7,67.6,18.78
197.6,454.4,61.1,768.6,63.3,7.32
354.2,148.0,54.9,602.3,63.4,32.59
476.7,217.2,43.5,140.3,96.7,83.21
273.4,383.7,67.7,688.7,64.7,19.98
403.8,391.4,77.2,154.6,70.2,57.18
306.1,440.4,78.5,640.6,61.1,28.73
56.2,303.0,58.6,459.5,78.5,28.2
266.2,63.3,50.3,445.9,84.2,18.34
175.5,252.0,47.1,626.9,93.5,14.68
217.2,364.5,40.9,142.9,45.4,5.0
84.3,30.0,76.7,370.3,85.1,61.63
432.2,349.2,41.1,582.8,38.8,62.26
297.6,215.1,51.5,227.6,93.4,11.3
145.9,305.5,34.6,527.8,61.2,13.75
203.9,448.3,45.4,750.3,43.8,5.0
266.4,395.9,71.7,711.7,36.7,18.81
67.1,390.5,75.9,523.2,70.8,31.76
370.5,187.9,53.0,577.1,59.0,31.01
494.6,450.1,52.2,367.2,75.6,94.74
440.2,260.6,63.8,403.7,75.2,65.01
260.6,62.0,43.6,398.9,57.9,30.59
230.4,322.6,79.0,151.9,68.5,15.55
85.8,283.4,44.6,236.2,97.3,19.05
139.2,265.9,59.0,391.9,33.7,5.0
68.0,223.5,61.1,467.2,11.8,32.79
413.8,270.8,36.4,320.9,48.7,59.02
195.1,239.9,41.3,245.9,53.2,16.42
496.2,59.3,50.4,644.5,26.9,105.16
131.9,478.6,50.2,682.3,90.6,9.17
284.5,252.4,57.0,732.6,58.6,10.28
119.9,317.5,77.0,183.3,26.7,25.47
303.5,310.9,50.1,584.4,77.5,17.41
190.5,18.5,39.9,489.7,58.6,64.14
419.6,123.4,60.6,753.1,37.1,67.28
164.5,207.3,69.6,618.0,64.6,17.2
150.7,469.1,39.3,475.7,61.4,6.08
144.6,278.7,58.9,224.8,78.4,8.01
182.4,279.2,64.5,477.3,63.8,5.0
481.5,65.0,62.1,426.9,95.1,103.3
190.9,457.8,55.5,736.5,54.9,5.0
120.7,360.9,61.1,297.0,37.4,10.58
185.6,314.8,68.6,667.9,10.7,21.32
267.0,330.7,64.1,108.1,67.3,13.7
327.1,89.8,34.1,156.0,65.9,38.37
431.0,226.4,47.7,360.7,55.9,59.76
293.0,212.4,50.9,256.3,12.2,13.31
498.1,13.7,37.7,397.4,85.0,163.34
302.3,225.3,75.7,131.4,94.3,26.34
153.9,265.2,46.2,435.3,24.5,6.98
100.6,493.7,57.3,193.4,97.0,6.41
101.9,350.0,32.7,109.7,86.4,15.13
329.5,421.3,75.3,634.0,76.5,33.36
282.1,464.0,51.4,380.0,14.9,5.0
490.2,390.7,56.8,598.3,11.5,83.04
156.6,234.2,67.1,526.0,97.6,13.07
329.0,192.1,73.1,107.9,40.6,26.95
279.0,421.3,64.9,289.6,45.5,11.41
226.6,371.1,46.2,582.7,11.5,10.55
52.7,121.0,77.3,434.9,32.4,36.56
324.2,415.4,41.4,129.5,77.1,21.48
367.7,401.0,72.2,682.1,82.6,28.78
362.5,97.1,32.8,620.6,69.2,50.22
54.9,403.0,33.4,464.3,56.0,30.18
446.4,15.4,46.9,779.4,78.9,132.09
79.2,237.1,78.2,718.8,19.9,24.37
74.0,67.1,54.3,765.5,21.8,26.62
482.6,423.4,79.8,517.7,16.1,91.2
454.3,222.0,63.7,117.4,89.8,68.82
117.9,445.4,77.2,568.1,62.1,19.12
352.5,477.2,65.7,223.0,11.4,36.05
96.5,461.8,32.0,727.5,57.0,23.38
100.4,457.2,60.4,784.9,62.4,22.82
264.7,373.4,32.9,431.4,96.2,20.13
471.6,212.0,54.0,194.4,76.9,83.03
361.2,423.4,56.5,464.3,89.1,26.13
136.9,410.0,68.2,183.2,34.6,22.86
459.4,312.4,52.0,575.1,41.3,76.77
142.3,460.1,48.9,109.4,29.6,6.52
443.4,186.0,35.6,452.3,65.8,75.77
157.3,455.7,37.7,374.8,85.9,14.16
171.2,75.1,75.7,158.6,13.2,21.76
53.5,395.4,51.3,467.1,51.6,19.77
289.9,162.1,61.7,706.2,67.3,17.6
282.8,326.3,72.6,171.4,61.2,28.78
350.6,295.3,50.2,612.3,62.5,27.31
127.8,210.7,41.2,152.8,49.8,14.86
180.1,385.1,55.2,265.3,98.0,5.0
240.3,272.7,74.1,598.4,98.5,9.14
201.9,257.6,44.1,741.9,74.4,10.9
119.9,316.2,31.6,783.9,91.7,28.66
168.4,399.4,66.6,746.2,15.9,8.27
435.6,452.0,46.0,548.8,16.5,63.92
468.4,186.4,40.1,715.9,56.7,86.12
395.8,214.8,76.8,274.3,88.9,54.59
222.8,216.6,44.5,478.1,26.4,7.93
281.2,357.2,31.6,625.0,93.6,9.37
446.6,414.1,72.1,229.2,38.0,83.42
253.2,263.3,44.1,368.3,59.9,17.87
350.8,289.1,76.1,534.7,22.3,35.05
193.9,388.1,55.7,799.1,19.0,5.0
301.7,17.1,38.4,493.1,24.2,74.3
205.7,366.3,78.1,294.0,88.8,18.03
450.3,486.3,63.9,482.1,22.5,67.25
335.7,130.9,59.8,168.5,59.8,29.41
427.7,274.7,35.2,728.5,42.4,67.24
373.8,323.7,69.4,546.5,83.8,28.54
148.0,490.0,43.1,122.8,96.9,5.0
182.2,406.9,36.7,781.2,57.9,12.17
241.9,473.8,60.5,424.5,18.9,9.71
210.4,251.3,61.2,287.1,75.3,5.63
410.8,163.1,77.1,125.4,25.9,60.77
106.8,203.1,79.9,243.0,30.7,25.81
283.3,497.4,69.8,506.6,69.2,19.52
378.7,113.0,41.0,553.0,55.4,50.08
169.5,90.9,58.1,242.9,37.5,10.42
58.0,264.0,38.0,266.8,55.4,30.84
343.6,99.4,67.6,195.8,48.0,34.24
335.5,428.4,67.7,306.1,24.2,37.35
364.1,357.6,49.9,469.0,42.6,31.0
55.8,295.9,63.1,105.2,82.4,31.03
195.3,312.5,75.3,349.2,17.7,13.16
317.2,392.2,34.9,181.1,53.7,25.85
139.4,134.2,42.7,622.5,11.7,14.34
391.6,307.6,63.4,209.1,18.6,45.74
110.9,29.0,74.5,458.9,99.4,52.27
423.0,450.0,65.5,723.5,91.2,53.73
305.3,300.8,49.4,421.1,58.4,21.02
498.3,273.6,72.8,760.3,93.8,109.67
152.8,345.4,74.7,597.4,37.4,9.49
492.4,65.8,59.7,434.9,35.7,107.4
333.4,485.5,51.1,513.6,32.0,21.84
294.7,247.1,56.3,496.6,37.9,12.08
151.7,153.7,58.0,600.2,74.8,6.03
344.7,425.8,70.7,706.0,54.1,29.7
320.4,452.7,38.5,777.0,63.1,30.16
262.7,428.4,73.4,236.2,23.3,20.4
140.7,82.1,39.9,578.0,60.3,10.9
321.8,21.4,40.5,708.5,55.3,66.62
221.5,485.7,67.4,714.9,12.6,10.11
247.4,434.3,53.0,240.8,24.4,7.33
346.3,401.5,70.7,191.9,60.8,38.66
494.8,369.4,51.8,633.2,51.0,84.44
289.3,441.0,66.0,492.1,55.4,22.38
199.4,163.3,71.1,154.4,75.4,14.84
114.1,443.9,49.2,342.2,42.5,19.31
495.7,64.6,51.4,499.2,14.6,104.73
366.6,477.1,42.9,164.0,82.4,29.97
86.9,276.7,54.0,453.4,29.0,14.01
84.9,451.8,69.5,648.7,44.1,18.89
434.8,443.9,66.7,689.5,88.2,59.16
143.0,242.3,31.1,492.9,89.5,19.06
222.0,31.2,64.0,586.7,82.7,36.68
213.3,324.9,59.0,579.8,37.8,5.0
347.3,453.8,63.6,763.4,36.5,16.32
227.3,247.0,39.7,665.5,17.4,18.02
196.6,396.6,66.9,791.0,93.0,10.24
293.8,199.7,67.1,266.2,77.7,17.97
163.6,201.3,60.9,457.5,74.6,15.17
151.0,62.2,55.6,382.4,46.9,23.62
277.6,273.8,62.9,718.2,71.4,21.47
386.6,369.9,47.3,579.2,70.9,43.34
467.8,46.0,40.8,194.0,44.2,95.54
246.3,93.3,71.0,360.2,24.1,17.89
322.3,262.3,75.8,124.0,52.1,21.3
66.5,117.7,57.4,717.4,82.4,38.14
263.8,65.9,76.7,444.0,66.8,41.07
181.8,380.2,55.8,376.1,22.1,11.5
222.0,483.6,48.0,757.6,47.6,9.56
340.2,188.7,57.0,601.7,44.8,30.61
306.2,310.9,30.6,251.9,41.8,28.46
301.0,328.7,74.5,796.4,95.3,25.34
291.4,76.2,42.8,513.3,13.2,30.83
212.0,372.3,46.7,477.8,66.9,5.85
234.6,288.8,74.9,759.7,94.7,16.27
332.0,272.0,39.3,158.6,86.3,40.8
243.7,203.5,49.8,414.4,50.4,5.0
498.0,157.7,53.7,302.0,22.7,94.5
61.3,82.5,67.9,642.9,93.0,40.01
375.9,492.4,70.3,153.6,50.5,43.14
373.3,318.0,61.9,580.6,25.0,39.84
266.7,121.4,71.4,793.6,90.4,18.57
423.0,416.7,33.9,691.9,97.9,58.89
418.9,57.4,79.6,170.7,54.5,70.45
301.7,249.8,41.8,762.2,40.8,16.44
136.5,182.2,69.5,453.5,54.1,22.27
98.0,347.1,39.0,160.8,86.5,14.75
466.6,340.9,75.7,692.5,94.8,86.32
97.3,491.7,45.9,120.7,12.2,12.55
207.9,500.0,73.1,341.6,62.1,5.0
347.1,32.9,46.9,289.4,78.5,57.54
340.3,329.1,51.0,573.9,38.2,22.05
432.2,49.1,59.6,336.1,23.2,69.82
339.7,185.3,38.0,479.4,21.8,36.78
147.7,499.8,67.4,548.6,11.3,23.88
129.4,285.0,54.8,102.6,12.2,5.0
149.8,455.9,48.0,462.7,13.4,6.5
271.1,46.5,41.7,344.8,67.8,35.54
436.1,282.5,56.1,163.4,97.9,56.44
340.6,147.6,37.7,580.6,97.7,38.94
442.9,48.3,72.3,450.8,25.6,91.79
453.6,221.0,45.4,788.1,58.0,72.83
291.1,256.8,52.1,114.2,77.9,17.66
99.8,435.1,63.6,419.9,86.9,9.61
489.3,126.4,65.7,621.3,50.9,102.26
170.7,238.7,66.6,266.7,29.5,10.2
230.1,239.2,67.2,785.9,80.5,13.56
339.2,46.1,50.2,622.3,58.8,52.19
486.4,320.9,61.1,444.4,11.8,85.11
180.3,186.7,42.4,758.8,61.0,18.16
93.0,374.7,54.1,388.6,93.7,16.67
346.4,151.1,52.4,560.5,74.7,21.12
417.3,217.5,46.2,430.3,14.4,59.6
404.4,399.1,65.1,696.8,83.0,53.51
429.8,252.8,74.5,516.8,15.1,67.12
246.2,25.4,56.9,350.5,99.6,41.48
222.8,217.3,46.4,778.5,95.9,14.88
269.8,127.2,60.5,794.1,37.9,17.23
430.5,324.2,64.2,627.3,88.0,59.21
160.1,177.7,64.0,376.7,70.8,16.5
302.2,480.5,74.4,721.1,60.0,18.0
410.4,49.5,40.9,472.3,23.7,63.5
419.9,215.5,31.5,148.8,68.8,56.9
480.2,250.9,31.4,666.0,57.4,99.32
271.7,272.7,48.7,156.6,23.8,23.92
238.4,167.7,58.7,145.6,29.9,8.71
453.3,479.0,62.9,214.0,84.1,67.81
151.3,292.8,55.9,558.4,26.4,5.0
190.6,390.5,41.8,428.0,33.6,5.0
444.8,446.2,76.4,352.2,27.2,69.68
159.9,298.4,59.6,342.2,93.2,9.3
110.3,448.3,30.4,737.4,62.6,27.78
155.9,402.1,31.0,507.4,32.5,15.99
387.4,59.5,56.9,600.3,25.4,54.04
389.7,300.1,45.9,529.4,77.7,50.87
451.8,106.1,61.9,236.9,93.7,76.59
284.1,459.0,35.6,455.0,72.9,22.98
424.2,17.1,59.3,628.6,20.1,109.9
327.3,475.0,34.8,685.5,90.0,31.37
302.1,486.5,32.2,182.1,60.8,19.48
108.9,421.6,62.5,200.7,75.6,13.15
346.4,328.7,75.8,659.2,84.8,33.11
177.6,259.9,52.2,782.8,51.6,7.46
493.2,18.3,39.8,616.2,29.2,142.24
317.3,400.0,63.3,471.6,33.5,25.71
104.8,293.0,51.1,606.6,85.4,14.46
429.9,366.8,52.0,699.1,21.2,50.81
331.8,284.6,49.3,716.8,77.3,20.07
102.5,124.8,70.8,696.9,86.7,24.99
