nozzle_temp_c,print_speed_mm_s,layer_height_mm,cooling_fan_pct,retraction_mm,print_quality
224.4,72.5,0.218,8.9,1.83,0.7779
243.7,63.2,0.113,40.3,2.11,0.6553
193.6,116.9,0.356,63.0,2.0,0.348
175.9,43.1,0.307,20.8,5.16,0.6607
170.2,109.8,0.123,19.6,4.86,0.1595
243.8,66.7,0.222,31.0,6.74,0.7099
193.5,66.0,0.122,21.5,4.86,0.7888
247.3,98.5,0.152,8.7,2.59,0.3925
202.5,48.7,0.335,92.3,0.82,0.8424
200.0,102.7,0.167,73.3,3.13,0.5334
237.5,45.4,0.319,94.5,2.71,0.7267
236.0,86.5,0.219,80.9,7.56,0.5902
207.5,81.6,0.226,32.2,1.65,0.8485
180.7,113.4,0.398,64.9,6.77,0.2272
248.6,38.1,0.289,63.3,1.1,0.621
227.3,82.1,0.301,65.3,2.89,0.6955
218.6,110.2,0.267,55.9,3.03,0.4923
183.4,76.1,0.236,89.6,1.08,0.7052
197.3,55.2,0.235,43.3,7.46,0.8072
245.2,60.9,0.294,40.5,1.77,0.6212
217.7,113.1,0.384,51.1,3.8,0.3865
225.9,31.5,0.219,61.3,3.38,0.8421
189.5,89.7,0.15,94.7,5.7,0.5923
209.0,28.8,0.112,32.3,7.17,0.7932
246.3,98.3,0.334,57.9,4.19,0.4279
215.8,29.4,0.377,5.0,7.11,0.6447
247.9,28.0,0.398,72.2,6.0,0.4905
170.6,79.5,0.338,52.3,6.5,0.5299
237.0,56.8,0.264,6.3,6.33,0.712
187.9,64.1,0.279,58.4,6.48,0.7509
208.3,30.8,0.35,12.8,0.52,0.7387
244.7,37.2,0.347,21.2,7.98,0.5702
236.3,109.2,0.353,20.1,7.85,0.2781
224.8,40.0,0.143,9.2,5.25,0.7738
171.6,79.1,0.225,87.9,1.71,0.5669
217.4,101.6,0.281,9.3,3.73,0.5411
225.1,28.8,0.22,54.4,5.65,0.8613
192.0,46.8,0.219,49.6,1.52,0.8744
199.9,84.6,0.216,49.0,7.51,0.7814
224.4,119.2,0.237,39.4,3.92,0.4022
199.8,47.3,0.284,35.5,3.65,0.8649
173.7,87.0,0.287,13.2,4.35,0.4879
238.8,68.2,0.113,42.5,0.76,0.7323
198.4,40.9,0.269,89.7,4.56,0.8662
229.6,110.6,0.2,37.5,3.15,0.4309
201.5,81.3,0.292,5.4,2.94,0.6995
191.8,21.2,0.354,73.0,7.4,0.6969
239.5,41.8,0.156,58.5,2.49,0.8082
201.8,109.8,0.204,40.5,6.93,0.5217
170.9,21.2,0.305,31.7,3.35,0.5537
181.3,46.6,0.397,69.0,2.25,0.6739
220.2,55.3,0.379,77.7,3.54,0.7938
242.1,69.7,0.231,98.2,5.82,0.6721
179.9,118.5,0.192,6.6,6.93,0.1711
234.4,37.2,0.234,74.4,4.31,0.7809
200.2,70.1,0.395,63.0,1.98,0.7643
183.4,31.2,0.136,30.3,2.87,0.7403
201.3,73.5,0.223,87.2,2.55,0.7811
245.3,94.6,0.334,10.1,1.27,0.4701
199.1,40.7,0.255,34.9,1.04,0.9076
204.0,63.7,0.325,64.0,3.7,0.8955
232.5,57.3,0.168,8.2,2.74,0.7522
219.6,52.2,0.184,0.1,7.98,0.778
224.7,90.6,0.155,14.6,1.22,0.6918
215.3,46.3,0.394,29.3,4.76,0.7569
205.6,33.7,0.218,63.5,3.02,0.894
197.6,79.8,0.248,33.2,3.43,0.8038
197.4,111.2,0.102,30.9,2.85,0.439
189.7,78.1,0.174,29.2,2.83,0.735
220.0,101.9,0.171,15.7,4.71,0.5872
176.4,95.1,0.201,92.1,2.75,0.4837
230.4,39.3,0.201,95.3,4.49,0.7857
226.0,61.5,0.352,99.5,6.21,0.7253
242.2,24.3,0.358,15.0,6.94,0.5488
201.0,88.8,0.174,26.2,6.14,0.7031
235.2,77.2,0.18,88.5,3.26,0.7324
200.0,47.3,0.187,66.4,0.83,0.9605
191.0,115.6,0.233,18.1,4.88,0.2761
234.0,77.6,0.189,25.0,3.14,0.6781
174.2,89.7,0.398,15.1,2.6,0.4167
239.8,60.7,0.143,43.9,1.05,0.7124
249.1,34.0,0.18,86.7,2.76,0.6091
209.1,26.9,0.371,16.7,5.17,0.7681
202.9,94.7,0.3,10.5,4.59,0.574
224.4,43.8,0.17,26.2,3.4,0.8081
216.8,101.2,0.128,76.7,5.08,0.5924
247.1,40.0,0.282,63.1,3.98,0.6976
201.4,95.9,0.272,2.7,5.25,0.5606
245.0,114.9,0.291,10.1,6.45,0.1882
183.0,37.6,0.24,95.6,7.11,0.7247
195.5,25.4,0.133,14.2,1.36,0.7236
183.6,27.4,0.172,50.1,7.64,0.6903
249.5,23.6,0.388,55.2,6.52,0.428
217.1,51.8,0.166,6.0,3.24,0.8316
209.3,22.8,0.108,31.8,0.61,0.8146
228.2,83.9,0.182,77.7,3.84,0.7714
197.9,110.4,0.118,54.8,0.81,0.4756
215.4,26.3,0.282,86.4,7.29,0.8174
234.6,34.0,0.167,99.7,4.87,0.7406
188.9,34.6,0.4,67.7,4.81,0.7106
230.6,51.4,0.392,82.1,2.0,0.7451
185.8,77.4,0.246,1.5,5.78,0.6187
189.2,117.9,0.253,21.8,6.57,0.2636
241.3,54.5,0.148,87.9,2.76,0.7246
182.0,115.6,0.382,89.0,1.85,0.2492
196.5,60.1,0.323,89.3,6.59,0.7824
231.9,23.4,0.242,47.2,3.76,0.7283
244.6,64.2,0.116,13.8,7.51,0.5871
204.9,36.1,0.353,13.2,4.69,0.7239
217.2,62.3,0.159,78.2,1.28,0.8981
226.4,32.8,0.212,89.9,7.28,0.8175
219.4,65.8,0.399,49.4,4.64,0.796
227.8,102.9,0.212,7.4,0.79,0.4889
194.3,73.3,0.375,36.0,5.14,0.756
218.8,64.6,0.374,24.4,7.19,0.7801
217.3,69.8,0.173,0.2,3.95,0.7119
193.7,73.3,0.222,73.9,6.21,0.7737
228.6,46.4,0.336,79.5,6.77,0.7979
188.0,102.6,0.192,73.9,7.49,0.5207
177.4,30.6,0.195,12.4,1.25,0.6578
188.0,51.5,0.288,33.8,5.53,0.7834
225.7,59.5,0.153,31.9,1.8,0.8586
186.7,99.6,0.135,55.6,4.77,0.5229
204.5,31.2,0.377,96.0,7.15,0.7861
228.0,66.9,0.185,73.5,1.45,0.871
201.3,89.5,0.166,0.8,1.03,0.6341
208.2,78.0,0.369,42.7,2.54,0.7791
228.6,101.6,0.161,45.4,3.94,0.5524
198.9,114.7,0.228,87.0,1.8,0.4425
218.8,23.2,0.199,42.4,2.12,0.7923
213.9,92.4,0.241,48.7,2.82,0.7007
178.7,21.8,0.193,83.4,1.94,0.6512
213.2,116.7,0.234,84.2,4.55,0.4236
198.1,103.3,0.179,29.1,4.67,0.5448
191.5,99.3,0.168,54.3,3.72,0.5605
224.4,100.1,0.295,22.6,7.28,0.5735
214.9,43.1,0.219,12.4,2.7,0.8353
225.6,71.5,0.175,91.7,2.25,0.7607
248.1,94.5,0.352,19.2,1.49,0.3574
236.5,112.8,0.268,82.6,1.67,0.3618
203.0,84.2,0.193,28.8,5.9,0.7395
222.8,110.1,0.22,98.7,3.51,0.4991
237.0,75.0,0.332,82.3,4.83,0.6671
246.1,20.7,0.244,33.2,4.51,0.541
204.4,20.4,0.301,31.6,2.71,0.7762
223.7,57.6,0.29,13.3,3.07,0.7789
170.7,40.9,0.269,44.6,1.31,0.6896
211.1,118.6,0.336,9.9,4.85,0.32
170.7,67.9,0.345,61.8,4.55,0.5831
221.6,117.0,0.122,67.8,5.32,0.4053
244.5,46.4,0.163,35.3,7.31,0.7253
210.9,93.5,0.148,0.8,3.04,0.6199
239.7,53.5,0.13,1.3,0.58,0.6968
209.1,29.3,0.316,45.5,6.6,0.8368
215.2,46.1,0.184,25.0,6.2,0.8953
198.6,45.8,0.163,31.2,6.0,0.8602
229.4,49.4,0.319,69.6,6.07,0.852
189.7,32.6,0.277,93.2,1.7,0.7564
179.6,57.5,0.168,76.1,6.22,0.7903
219.1,40.7,0.272,80.1,1.0,0.9344
177.2,56.4,0.306,56.8,0.91,0.7505
195.5,43.2,0.141,63.8,6.8,0.8697
212.0,21.9,0.382,49.3,1.66,0.701
199.8,95.7,0.111,82.9,2.0,0.649
211.5,36.1,0.12,48.4,5.07,0.8586
233.0,72.4,0.173,2.4,2.8,0.707
180.4,74.8,0.399,59.8,2.92,0.6469
208.8,103.3,0.186,96.3,6.22,0.5305
188.9,105.4,0.236,46.3,4.95,0.4995
200.2,28.8,0.105,6.5,7.21,0.6982
205.9,97.4,0.235,3.6,4.01,0.5732
214.6,105.0,0.128,37.0,0.54,0.6102
199.2,76.5,0.282,30.8,1.55,0.7712
176.4,33.3,0.391,39.6,4.89,0.5438
221.4,63.2,0.276,34.4,6.31,0.9047
193.4,89.1,0.194,33.0,7.48,0.6946
178.3,22.3,0.372,83.6,6.51,0.5192
213.7,28.6,0.141,85.0,4.22,0.777
184.3,64.6,0.168,89.9,2.4,0.7635
231.1,41.6,0.281,47.2,7.54,0.7965
193.4,65.4,0.366,23.7,5.02,0.7641
239.2,99.8,0.339,49.3,0.86,0.4684
171.3,30.5,0.158,95.8,7.86,0.56
212.5,23.4,0.322,72.3,7.54,0.818
224.8,31.1,0.14,44.3,1.01,0.8017
245.2,75.6,0.131,15.0,6.51,0.5734
174.8,22.8,0.331,31.4,2.2,0.6068
224.4,48.1,0.191,72.4,0.65,0.8612
195.6,79.6,0.228,86.8,4.7,0.7751
243.9,46.9,0.293,71.9,7.5,0.7168
174.0,40.0,0.32,61.0,0.59,0.6598
214.3,78.0,0.246,5.2,2.87,0.79
223.6,59.4,0.318,53.9,1.39,0.8453
239.1,97.1,0.124,56.4,2.43,0.5317
194.7,20.3,0.105,21.3,6.67,0.7119
189.7,78.6,0.298,42.5,4.4,0.685
226.9,51.8,0.277,91.8,4.11,0.7613
240.7,80.3,0.364,18.9,3.38,0.5519
192.9,29.8,0.303,76.4,7.7,0.7229
232.3,82.4,0.103,55.8,2.97,0.7089
177.9,104.5,0.253,4.1,6.25,0.2693
191.2,95.4,0.303,37.8,6.84,0.6036
171.7,80.9,0.249,26.1,4.02,0.5402
244.1,85.5,0.386,51.6,6.53,0.461
187.0,47.4,0.359,1.1,6.79,0.6075
214.3,109.8,0.249,39.0,1.54,0.5144
208.9,37.2,0.285,66.4,1.47,0.9139
171.6,113.4,0.183,79.5,3.71,0.2577
249.8,94.6,0.317,16.6,7.94,0.3636
214.7,112.2,0.191,60.1,7.22,0.4693
195.3,83.0,0.22,20.8,4.85,0.7084
224.3,85.4,0.12,86.6,4.0,0.7246
225.3,43.1,0.167,95.3,2.23,0.8491
220.4,103.5,0.174,53.2,0.69,0.579
195.7,110.6,0.266,48.7,6.93,0.4424
207.3,27.4,0.122,84.9,1.75,0.859
187.5,46.2,0.204,50.2,7.55,0.7971
203.4,35.0,0.1,52.0,1.24,0.8525
185.7,58.7,0.331,79.3,3.95,0.7386
175.0,88.4,0.23,32.0,6.44,0.4868
178.6,117.8,0.204,6.0,4.64,0.1964
178.0,34.8,0.122,82.7,3.0,0.6999
171.5,30.7,0.218,16.3,5.79,0.5893
210.1,34.5,0.371,97.7,5.15,0.7473
182.8,111.8,0.267,2.5,1.85,0.2878
179.5,110.9,0.177,71.4,1.73,0.3454
244.0,27.7,0.381,57.1,4.39,0.6162
182.7,91.8,0.305,13.7,6.19,0.536
217.5,37.6,0.211,68.7,5.21,0.852
202.9,102.6,0.143,54.0,3.37,0.6033
186.8,93.1,0.129,21.1,2.51,0.5837
208.5,38.3,0.323,7.3,1.56,0.8083
241.9,65.6,0.372,54.1,0.87,0.6229
215.3,28.9,0.287,1.3,1.43,0.7501
177.5,102.2,0.301,61.9,4.62,0.4434
219.6,65.6,0.225,55.8,7.17,0.8799
176.3,44.0,0.379,22.8,3.84,0.6087
207.6,84.8,0.32,84.8,6.34,0.7223
236.4,25.4,0.345,75.4,6.49,0.6882
226.5,100.4,0.247,45.0,4.87,0.5356
230.5,77.7,0.239,26.4,4.27,0.7211
205.9,28.6,0.333,11.8,5.94,0.709
189.8,111.1,0.38,11.6,2.48,0.3141
232.6,114.7,0.104,49.0,2.57,0.3455
211.7,87.6,0.379,82.4,6.17,0.6013
191.6,44.3,0.328,11.1,5.66,0.7652
198.6,82.3,0.167,68.5,4.62,0.7696
170.1,30.6,0.22,78.2,5.13,0.6222
231.7,94.7,0.376,24.7,3.72,0.518
216.0,35.7,0.219,59.6,1.82,0.8977
228.1,112.7,0.2,24.5,4.71,0.4165
235.8,117.0,0.303,24.0,7.85,0.2466
199.3,49.1,0.203,95.0,6.57,0.9082
172.2,113.0,0.115,93.5,1.64,0.1882
222.8,72.6,0.128,2.1,6.35,0.7148
230.7,118.5,0.219,32.9,4.04,0.3277
227.5,62.8,0.303,61.1,7.73,0.7964
186.7,117.7,0.343,28.6,6.78,0.2436
199.2,80.9,0.27,63.1,2.17,0.8136
196.9,25.7,0.136,43.9,1.45,0.8299
212.3,22.9,0.287,92.5,4.26,0.7879
190.9,59.4,0.374,63.2,2.57,0.7858
237.3,106.1,0.247,53.9,5.11,0.4335
243.7,62.5,0.148,25.5,3.98,0.7059
191.0,43.4,0.182,83.0,6.97,0.8014
205.0,115.0,0.243,44.2,2.74,0.4928
191.8,53.3,0.276,51.0,0.89,0.8472
232.4,57.6,0.339,35.6,7.85,0.7131
208.1,69.7,0.16,59.5,3.58,0.8656
188.9,36.9,0.122,42.3,4.37,0.7972
195.1,82.4,0.14,90.9,6.51,0.7188
231.7,60.1,0.183,11.5,4.91,0.7499
220.4,90.1,0.128,16.5,6.47,0.6823
193.7,57.9,0.244,38.7,3.94,0.8482
226.4,104.9,0.164,47.6,2.88,0.5045
226.6,68.3,0.349,93.1,3.83,0.7669
220.2,96.3,0.24,16.9,4.35,0.5743
206.2,38.8,0.353,57.3,5.57,0.8612
221.2,24.2,0.168,41.9,3.02,0.8057
221.5,48.0,0.228,29.5,6.25,0.8725
181.4,29.3,0.258,66.5,6.75,0.7384
190.2,80.8,0.297,22.1,6.22,0.6872
196.9,76.9,0.324,87.5,6.56,0.7332
194.2,28.9,0.167,0.7,1.87,0.7364
178.7,79.1,0.233,12.0,2.12,0.6146
218.6,20.6,0.183,1.9,2.2,0.7754
179.9,85.9,0.138,50.5,3.64,0.6441
232.1,70.3,0.322,83.2,6.99,0.7301
231.1,54.0,0.112,94.6,2.6,0.7537
173.1,82.9,0.253,56.7,5.53,0.5462
203.2,89.9,0.337,57.3,3.82,0.6842
180.4,50.4,0.244,80.7,7.5,0.7132
193.1,29.5,0.221,31.4,3.91,0.859
189.8,50.4,0.24,38.9,5.26,0.8579
185.3,100.9,0.149,62.6,3.54,0.5697
244.3,106.4,0.126,49.1,3.71,0.3723
237.0,56.5,0.21,47.8,5.05,0.8119
197.0,101.7,0.157,70.1,4.04,0.5718
193.1,53.0,0.357,44.1,3.3,0.8031
207.6,100.4,0.116,7.5,5.44,0.532
205.0,46.0,0.122,73.9,4.59,0.8983
242.2,31.4,0.383,37.4,6.03,0.6212
191.8,108.3,0.35,95.1,3.07,0.415
226.4,51.7,0.323,21.7,2.42,0.822
198.4,31.7,0.298,44.1,3.61,0.8348
210.1,33.0,0.312,47.3,1.29,0.8804
185.5,44.3,0.285,80.8,0.88,0.8003
199.0,116.3,0.14,16.2,5.5,0.2901
211.7,36.3,0.344,39.1,4.86,0.8181
228.8,58.3,0.182,24.8,6.73,0.8326
171.0,52.4,0.196,25.2,2.93,0.6451
219.7,64.7,0.276,93.0,5.07,0.8357
232.3,92.7,0.168,86.8,7.04,0.5482
218.2,109.7,0.232,99.8,4.45,0.4534
230.2,101.0,0.169,58.3,5.94,0.5556
193.6,98.5,0.3,35.2,6.37,0.5384
171.8,48.5,0.358,85.9,5.98,0.5636
235.1,39.5,0.243,11.8,3.24,0.7127
183.0,34.4,0.353,13.6,5.73,0.6178
204.0,99.0,0.119,29.6,0.96,0.59
236.5,29.2,0.182,75.0,5.27,0.7257
192.4,51.2,0.279,42.9,6.83,0.8312
194.5,97.4,0.347,22.5,2.04,0.5854
183.4,56.7,0.368,53.7,3.81,0.6755
183.6,37.8,0.144,30.7,5.7,0.7479
220.0,73.0,0.149,1.6,7.94,0.777
188.4,22.4,0.252,36.2,7.32,0.6823
239.2,27.4,0.379,86.2,3.09,0.6429
199.8,95.3,0.295,47.1,0.66,0.6595
216.4,43.7,0.224,96.8,2.33,0.8843
235.7,96.7,0.369,30.7,5.95,0.4817
241.7,82.4,0.134,89.7,5.11,0.5823
230.4,83.9,0.127,60.1,4.86,0.7011
175.8,78.1,0.33,12.1,5.12,0.5066
242.4,110.9,0.227,62.3,6.89,0.3257
186.5,20.4,0.229,20.8,7.43,0.6795
224.7,107.3,0.123,63.2,6.62,0.4982
203.5,93.0,0.207,47.1,0.5,0.6916
190.7,72.8,0.243,27.7,5.55,0.7539
204.4,109.9,0.23,93.2,1.04,0.4681
249.2,20.7,0.105,59.4,7.74,0.5484
193.5,43.8,0.192,38.7,4.63,0.8754
210.5,26.8,0.124,59.2,6.63,0.8462
239.9,69.5,0.114,78.8,7.91,0.6538
178.1,56.3,0.224,4.4,5.97,0.661
229.1,68.0,0.305,11.4,1.16,0.7812
209.9,111.6,0.381,90.1,2.25,0.3932
182.0,118.7,0.145,38.4,5.85,0.3097
207.3,94.8,0.26,74.1,5.98,0.6673
229.8,23.9,0.382,99.7,6.83,0.611
230.0,34.5,0.165,0.8,4.2,0.7331
216.2,113.4,0.369,66.0,7.77,0.3531
219.8,73.2,0.3,44.8,4.21,0.837
240.5,33.1,0.181,50.2,3.72,0.7314
231.1,48.0,0.256,66.3,4.63,0.8129
209.4,36.7,0.187,47.1,7.35,0.8708
177.9,72.9,0.228,79.3,4.52,0.6962
242.1,30.0,0.241,82.8,3.04,0.7297
196.5,101.0,0.254,29.4,3.33,0.6265
212.2,84.8,0.202,71.5,5.48,0.7852
196.7,95.5,0.321,20.6,3.71,0.5083
172.6,104.6,0.127,32.5,7.24,0.29
224.2,68.5,0.119,99.8,6.89,0.7769
192.7,91.5,0.213,37.5,1.6,0.6455
209.2,36.6,0.303,81.6,2.5,0.8737
197.1,116.2,0.347,64.8,1.73,0.3619
194.0,83.4,0.154,14.4,3.99,0.672
218.1,52.7,0.341,65.4,0.63,0.9092
189.1,34.0,0.32,76.8,2.93,0.7522
175.8,119.6,0.225,33.2,2.43,0.1825
228.6,95.1,0.185,16.1,6.36,0.5528
232.9,38.7,0.152,13.4,3.06,0.77
209.8,66.1,0.123,69.3,4.67,0.844
199.2,57.6,0.321,72.2,4.07,0.8545
222.8,25.4,0.268,57.5,7.46,0.7909
218.4,105.8,0.175,48.4,5.75,0.5637
179.9,40.5,0.245,6.0,4.24,0.6651
202.6,108.6,0.168,52.8,4.01,0.5364
223.3,116.2,0.273,14.2,2.8,0.2782
200.0,59.1,0.177,71.2,5.81,0.8882
249.7,21.2,0.148,52.9,5.18,0.5757
216.1,66.3,0.304,16.9,1.19,0.8536
224.2,76.4,0.379,7.7,4.01,0.6464
241.1,65.7,0.239,68.2,2.86,0.7253
249.1,109.9,0.207,82.0,1.71,0.254
236.8,21.1,0.249,20.8,4.26,0.6678
215.8,101.0,0.189,94.7,6.72,0.581
198.4,39.6,0.331,34.1,7.92,0.8081
219.7,97.4,0.348,72.9,4.33,0.5806
203.0,41.0,0.109,96.1,0.51,0.8315
203.7,28.2,0.305,10.0,6.61,0.7788
170.2,54.7,0.28,30.1,3.23,0.6725
239.9,87.7,0.211,4.6,7.56,0.5064
248.2,41.3,0.385,10.8,3.5,0.532
179.0,31.7,0.306,39.7,1.47,0.7019
173.9,117.6,0.345,56.0,4.78,0.1543
196.1,92.4,0.321,20.2,7.22,0.5168
237.2,90.6,0.155,81.1,1.95,0.6441
212.3,35.5,0.192,0.0,6.01,0.7685
217.4,75.9,0.219,4.9,0.61,0.7547
229.3,71.0,0.269,31.6,7.21,0.7629
209.5,112.3,0.181,28.6,7.63,0.4447
171.9,30.5,0.204,22.4,6.05,0.5795
187.5,26.0,0.295,64.3,1.49,0.7179
227.2,84.8,0.101,40.4,0.81,0.6815
176.6,52.1,0.267,18.9,1.78,0.7524
207.1,79.3,0.332,34.9,7.3,0.7278
235.2,83.7,0.19,99.8,6.66,0.5739
186.1,21.3,0.134,16.3,6.05,0.6548
214.0,91.9,0.302,19.4,5.9,0.6749
212.3,21.8,0.309,15.4,5.25,0.7428
194.4,110.9,0.112,68.5,0.81,0.4333
200.7,73.8,0.163,75.7,6.82,0.7821
201.1,108.4,0.279,15.8,3.62,0.4151
245.2,60.5,0.103,97.8,4.65,0.653
234.9,60.0,0.326,85.7,5.07,0.7234
229.9,26.0,0.148,38.3,7.09,0.7454
193.4,71.7,0.285,82.2,4.12,0.8506
216.6,112.5,0.157,60.4,6.8,0.4524
180.6,24.1,0.318,2.7,3.07,0.5833
240.4,89.1,0.199,56.2,4.07,0.6212
207.9,56.5,0.279,79.7,3.78,0.882
232.0,40.5,0.105,93.3,3.58,0.7865
190.0,67.7,0.245,41.3,3.68,0.8384
230.1,64.4,0.168,2.6,2.65,0.7415
170.2,96.8,0.166,28.9,7.24,0.3572
199.8,38.4,0.152,75.9,5.85,0.8351
176.8,79.9,0.167,52.0,7.31,0.5528
220.6,60.4,0.124,5.1,2.12,0.7901
224.7,43.6,0.242,88.2,1.2,0.8532
232.6,117.9,0.298,56.8,5.68,0.3095
247.0,51.0,0.268,80.9,3.85,0.6936
229.8,20.4,0.388,19.5,3.51,0.6292
230.6,90.5,0.183,8.5,7.43,0.5246
208.9,41.7,0.179,36.6,3.69,0.8713
190.4,39.9,0.38,26.4,6.3,0.7037
216.8,105.5,0.175,78.3,1.03,0.5677
228.4,26.5,0.287,22.9,4.43,0.7447
227.4,117.7,0.276,6.6,4.14,0.2823
233.2,50.1,0.388,14.2,7.1,0.6459
241.1,112.1,0.253,71.7,7.24,0.3321
172.5,118.4,0.315,48.5,7.53,0.1098
193.0,85.4,0.325,66.7,5.99,0.6499
189.0,36.1,0.24,55.3,5.39,0.8412
184.5,61.6,0.397,15.5,1.64,0.6791
224.0,43.5,0.214,35.5,1.02,0.8923
241.4,102.0,0.132,23.1,1.95,0.4428
192.4,23.3,0.104,33.9,3.89,0.7146
248.8,22.9,0.13,59.3,1.77,0.575
239.8,69.4,0.108,29.1,6.23,0.6702
189.1,106.5,0.262,91.9,5.62,0.4435
205.3,119.0,0.198,25.3,1.65,0.4065
195.8,24.1,0.181,52.0,3.42,0.8018
239.5,70.3,0.129,83.3,1.39,0.7471
227.7,63.1,0.177,3.9,3.81,0.7775
192.3,118.1,0.227,75.9,4.03,0.2858
209.0,74.0,0.249,99.3,1.91,0.8568
211.3,44.4,0.127,50.2,5.93,0.8967
224.4,33.0,0.144,90.6,6.02,0.7578
184.6,113.1,0.361,43.0,5.67,0.3085
238.5,113.1,0.235,88.1,6.34,0.278
207.4,37.5,0.166,55.0,7.2,0.8605
178.5,106.6,0.38,35.0,5.49,0.2763
172.3,56.9,0.267,79.2,7.76,0.6451
230.1,69.4,0.177,43.8,2.22,0.8574
192.7,51.3,0.396,99.1,1.49,0.7061
225.1,46.6,0.345,26.5,1.91,0.7623
178.7,64.7,0.315,31.9,5.25,0.6285
173.0,23.5,0.128,57.3,5.24,0.6221
231.8,43.5,0.309,13.2,1.58,0.78
213.5,54.5,0.213,98.3,4.68,0.887
175.2,90.9,0.273,50.4,5.61,0.4691
223.9,43.7,0.346,49.3,6.72,0.7905
184.8,84.2,0.206,38.2,4.26,0.6857
243.5,72.0,0.282,27.7,6.97,0.5985
216.9,115.7,0.104,1.2,7.57,0.2992
235.5,54.1,0.326,70.5,7.32,0.7311
238.0,95.1,0.339,38.4,4.89,0.5214
242.0,112.5,0.373,12.8,2.73,0.2101
184.3,24.9,0.175,77.2,1.58,0.796
198.9,42.5,0.208,72.1,6.79,0.865
223.6,41.0,0.284,7.8,1.45,0.7744
176.3,48.4,0.245,95.3,4.78,0.6775
247.0,41.2,0.152,14.2,3.74,0.6075
181.5,77.5,0.355,93.8,1.73,0.6556
204.5,31.9,0.248,54.5,0.65,0.8529
190.3,20.0,0.332,44.6,2.39,0.6929
183.5,116.3,0.181,67.7,1.48,0.3978
189.3,112.9,0.287,65.5,7.5,0.4132
199.8,78.4,0.335,10.6,3.47,0.7146
191.8,108.4,0.27,29.3,0.99,0.5147
218.1,48.4,0.254,29.8,6.06,0.8423
235.7,115.7,0.349,69.7,2.64,0.2395
186.5,46.3,0.354,70.0,5.96,0.7377
227.5,74.7,0.393,78.6,3.24,0.6733
188.5,102.5,0.166,20.9,7.12,0.4776
211.2,103.2,0.102,30.3,1.28,0.5872
218.5,20.9,0.198,22.2,0.84,0.7612
231.3,24.1,0.364,30.1,4.38,0.684
187.3,53.2,0.316,54.1,7.7,0.8087
208.7,112.1,0.234,50.1,6.71,0.4994
244.9,109.4,0.356,40.4,3.64,0.2166
243.6,96.5,0.321,20.9,5.4,0.3774
226.1,61.7,0.11,2.3,5.0,0.7066
198.0,48.1,0.396,73.2,3.18,0.8246
234.5,104.5,0.116,35.3,1.01,0.4641
182.6,97.4,0.174,6.9,6.32,0.4313
187.6,28.5,0.288,35.1,7.98,0.7087
214.6,22.8,0.332,44.8,2.01,0.7974
181.9,99.9,0.343,0.9,3.56,0.358
210.0,116.3,0.285,24.1,4.33,0.3785
209.9,112.6,0.325,7.5,6.62,0.4074
240.7,71.0,0.219,29.2,4.92,0.6912
197.8,73.2,0.199,51.6,2.57,0.8507
198.8,117.2,0.242,15.5,2.54,0.3821
189.5,107.7,0.274,37.3,2.16,0.4485
214.0,61.0,0.22,94.9,1.22,0.8485
197.3,80.5,0.391,38.8,5.86,0.695
211.7,31.6,0.11,45.2,5.11,0.8399
212.7,85.8,0.332,9.8,5.9,0.6601
217.6,84.6,0.124,61.6,6.91,0.7522
191.7,73.2,0.137,92.4,1.35,0.7652
189.2,94.9,0.31,68.7,7.12,0.5951
211.6,86.4,0.172,36.2,4.03,0.8001
248.8,60.9,0.243,98.6,5.49,0.6245
226.4,64.5,0.16,97.6,4.4,0.8258
238.2,29.9,0.355,2.3,6.6,0.6125
191.9,74.4,0.165,49.5,4.71,0.7812
183.0,34.4,0.219,19.9,2.51,0.6848
187.8,30.6,0.352,71.4,1.73,0.772
192.1,48.3,0.384,92.6,6.14,0.7116
188.6,21.7,0.328,10.8,6.69,0.6447
228.7,36.7,0.33,75.3,7.08,0.7032
190.5,57.9,0.236,29.3,3.9,0.8328
216.0,56.0,0.256,5.0,5.28,0.7858
170.7,71.8,0.391,87.8,7.05,0.4732
203.9,107.3,0.143,57.6,4.08,0.5348
175.4,92.7,0.12,61.6,2.22,0.5548
226.7,20.5,0.323,33.7,4.07,0.7673
218.9,61.1,0.246,16.8,6.44,0.8579
241.5,57.3,0.215,41.2,4.76,0.7159
186.9,87.1,0.219,12.8,4.68,0.5856
173.9,50.4,0.223,88.9,4.93,0.6861
227.3,70.7,0.339,86.5,4.95,0.7785
208.8,74.3,0.323,0.1,1.27,0.7013
242.2,73.1,0.14,93.8,3.66,0.6645
186.5,107.3,0.363,45.1,2.39,0.369
214.0,104.5,0.36,13.8,7.6,0.4666
179.0,97.5,0.257,59.8,5.33,0.4879
236.5,119.3,0.285,31.4,6.75,0.2212
211.7,25.2,0.323,53.6,6.43,0.8401
199.8,77.4,0.325,42.2,1.62,0.7953
216.7,94.5,0.302,87.6,5.91,0.6456
208.1,59.2,0.261,97.5,3.34,0.9179
216.1,103.4,0.164,11.8,2.95,0.5281
221.8,91.1,0.282,11.5,2.38,0.6363
180.9,21.6,0.347,37.9,4.81,0.6222
170.3,56.9,0.153,18.7,1.75,0.657
243.6,56.6,0.123,27.4,3.45,0.6954
207.4,118.0,0.388,98.2,2.33,0.2667
